global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
5377.726905179572	32.62765395403767	28919946.666692257	1064.56380254443	13789.981367479631	26.48171086759612	190163586.1154354	701.2810104749585	4786.773894279234	-0.8520532423453915	22913204.314953186	0.7259947277912945	5125.924696840635	9684.025788120563	1.592507	57.771542	0.45287621	0.291455	-0.0724425836	-0.0016006155	0.0902470942	0.1320023512	-0.0609336678	0.0497086916	-0.1728225474	-0.1137417209	0.1192287327	-0.0836619667	-0.0905288015	0.0758559354	-0.2739475701	-0.189964907	-0.0311530238	-0.0327628232	-0.0107073535	-0.101816022	-0.0564534483	0.0717080432	0.2942643565	0.1632891715	-0.0869356648	-0.0306946358	0.0432229819	0.0561091114	-0.127336287	-0.0414788324	0.020844867	0.0114781572	0.1757104948	0.0435947782	0.0116702866	-0.1204892842	0.0416923377	0.117667123	-0.1110331605	0.0510324135	-0.0620566496	-0.2345485395	0.0680043682	-0.146021698	-0.0403786034	0.1844263386	-0.0670129334	0.059505861	-0.079178818	0.3431331269	0.0637256184	0.090340484	-0.1273264215	-0.0785361488	0.0952910581	-0.0498234509	-0.0388076977	0.0853401304	0.1967387539	-0.0983003809	0.1036796274	-0.0107243652	0.0553952825	-0.1973929838	0.0264572589	0.0812984749	-0.0275427538	-0.0616250022	0.0800994314	-0.022192847	-0.0704432764	-0.2318325279	-0.096568657	0.0128594746	0.014976234	0.1148040095	0.1658860857	0.0790256348	-0.0274693678	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0680099	-0.0104790999999999	0.0046253464980099	0.0001098115368099	-0.0705191	-0.086478	0.007478444484	0.00497294346481	-0.186105	-0.2584891999999998	0.034635071025	0.0668166665166399	-0.000164818	0.001336302	2.7164973124000002e-08	1.7857030352040005e-06	0.00118558	-0.0002358999999999	1.4055999364000002e-06	5.5648809999999924e-08	-2.61538e-05	0.0003763962	1.4167409937443998e-07	6.840212544400001e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5360.113449288451	-17.613455891120793	28730816.189242937	310.2338284284578	13783.564272106203	-6.41709537342831	189986644.0432826	41.17911303167502	4787.131741431452	0.3578471522178006	22916630.30982052	0.1280545843503897	5136.299794519734	9803.459672098028	1.159581	42.066242	0.11243861	0.0663053	-0.1820859564	0.0006808318	0.0267629564	0.0294344701	-0.1872055521	0.0871193266	-0.1431489651	0.0234681834	-0.0400197607	0.1010761248	-0.1835856225	0.0498522139	-0.0323198723	-0.0809365589	0.1619532213	-0.2808481883	0.0291433307	-0.0809226987	0.1293824597	-0.1153157337	-0.1617343776	0.1281389003	-0.1079860709	0.0534085088	-0.14985415	0.0924574949	0.0519794933	-0.0507660653	-0.0305226981	-0.2095566076	-0.0357729051	-0.0187070244	-0.0867271884	0.06332053	0.1361663465	-0.2051229074	0.0460548779	0.0487211672	-0.0988880662	-0.0415905016	0.0149862	0.0767259324	-0.0336721083	0.1730076084	-0.1946106182	0.0290495365	-0.0094654407	-0.0415931657	0.0728893715	-0.1359505359	-0.302248003	0.0805115613	-0.0050832681	0.1625295544	0.2140080005	0.0861301274	0.0123720701	0.0537917776	-0.047001827	-0.1513907085	0.0280571503	0.0691729467	-0.0285988237	-0.143616164	-0.0899605631	-0.0312738727	0.0619580285	0.0112371749	0.1660688073	-0.0274266391	0.0768998435	0.1811662005	-0.0519820335	0.1479303645	0.0456981547	-0.0308898614	0.0018075025	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.0559014	0.0121085	0.00312496652196	0.00014661577225	-0.0479908	0.0225283	0.00050752430089	0.00230311688464	-0.239699	-0.053594	0.057455610601	0.002872316836	0.000291309	0.000456127	8.486093348100002e-08	2.08051840129e-07	0.00118558	0.0	1.4055999364000002e-06	0.0	-5.4183e-05	-2.80292e-05	7.856360526399998e-10	2.9357974889999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5336.700490971879	-23.412958316572254	28480372.13033949	548.1666171335501	13763.646200300687	-19.918071805515865	189437956.7270516	396.729584449686	4773.362123058689	-13.769618372763034	22784985.95785135	189.6023901315333	5116.449861147162	9627.914838789751	1.022621	37.097706	0.0760166999999999	0.03762	-0.1694267808	0.0679304077	-0.1047028605	0.1436769307	-0.1718982281	0.0836528456	-0.0971066825	0.0542722128	-0.02477491	0.1427996934	-0.1661416006	-0.0002702083	0.0773083351	-0.0357121591	-0.1388448903	0.0001909601	-0.0229684507	-0.0891274136	0.1147615558	-0.0112698608	0.0278519452	0.1923185415	0.0507552722	0.1341611714	-0.1741594267	-0.1472349436	-0.1648517007	0.018471383	0.1752635926	-0.1641131115	0.0150205973	-0.0603090621	0.0282225619	-0.0522870895	-0.0156891928	-0.1219930516	-0.0338940812	-0.0863583835	0.0736606396	-0.0004161417	-0.2133353397	0.0576360124	0.0413032989	-0.040963493	-0.1292617374	0.032367916	-0.0596436945	-0.0911183146	-0.0276403346	0.1195560815	-0.0226638219	-0.0112755331	0.015000432	0.1434047622	0.2013583748	0.0218878377	0.0269773012	-0.1369194316	0.1884637604	0.0106200693	-0.130289731	-0.167036529	-0.204074712	-0.0216877806	-0.1012533065	-0.1124937674	0.0223363664	0.018667293	0.0773055837	0.1076773039	-0.0049473717	-0.0047071791	-0.170598929	-0.028031887	0.0567906658	-0.1525325592	-0.1674225161	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.0520495	0.0038518999999999	0.00270915045025	1.4837133609999989e-05	-0.0347011	0.0132897	0.00017661612609	0.00120416634121	-0.227254	0.0124449999999999	0.051644380516	0.0001548780249999	0.000937835	0.000646526	8.795344872250001e-07	4.17995868676e-07	0.00128071	9.512999999999992e-05	1.6402181041e-06	9.049716899999984e-09	0.000132763	0.0001869459999999	3.494880691599999e-08	1.7626014168999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5331.960322947823	-4.740168024055492	28429800.88548986	22.46919289627815	13758.275477326222	-5.370722974465025	189290144.10999608	28.844665268446445	4776.730843205606	3.36872014691744	22817157.54843174	11.348275428247456	5120.750891793036	9612.767877995362	0.963751	34.962093	0.11012935	0.0686167	-0.0998172186	0.0786071636	-0.0925845745	0.1128447544	-0.0915934648	0.0560281569	-0.0634439111	0.0232245305	0.101736971	0.0868135048	-0.0996883843	0.0035634572	0.1258249198	0.1888947289	-0.2093747183	-0.0883789409	0.0467751068	-0.0314353799	0.1425384829	-0.1269417015	-0.0618010407	0.0828575552	0.1314775704	-0.1288968155	-0.1004644674	0.0738927186	0.3165550982	0.1520905246	0.0001532402	0.0538422945	-0.040760764	0.0843851305	-0.0867087892	-0.1251142024	-0.112238632	0.0905727837	-0.0915770093	-0.2027707704	-0.1898378049	-0.0838062949	0.0691759149	-0.0009653147	-0.031529824	-0.0901502313	-0.0983935274	0.0171286872	-0.0539859738	-0.1993963645	0.05608811	0.1532252914	0.0740442653	0.1019313349	-0.1496329559	0.1322160197	0.0907433041	0.066062229	0.0464905186	-0.1511979702	-0.2210561779	-0.0831259991	-0.1397603729	0.2875305794	0.0456352168	0.0592879617	-0.0011575474	0.0405951349	-0.0895565508	0.1355493863	-0.1606664929	-0.0729217682	-0.0597500762	0.0262288389	-0.1493077531	-0.0789387213	0.0338233734	0.0433298166	0.0770847174	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.0520339	1.559999999999756e-05	0.00270752674921	2.4335999999992387e-10	-0.0226444	0.0120567	0.00014536401489	0.0005127688513599	-0.160517	0.066737	0.0257657072889999	0.004453827169	0.00123815	0.0003003149999999	1.5330154224999998e-06	9.018909922499993e-08	0.00131566	3.4949999999999955e-05	1.7309612356e-06	1.2215024999999966e-09	-0.000158373	-0.000291136	8.4760170496e-08	2.5082007129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5313.600517853105	-18.359805094718467	28234350.463328782	337.0824431160502	13732.985184889574	-25.290292436648087	188594882.0883965	639.5988915311794	4779.634340716946	2.9034975113399923	22844904.430960715	8.430297798357529	5130.531326886589	9641.906394095566	1.051786	38.155727	0.03314405	0.0189009	-0.1557909616	0.0577570235	-0.0288888084	-0.0039914168	-0.127854207	0.0715927892	0.0583008673	0.0376681783	-0.0252991616	0.1037425126	-0.1133406179	0.0899572718	-0.0844518623	0.171233529	-0.186393498	-0.0485698494	-0.0470777598	0.1712553825	0.1326181285	0.0604023874	0.0158407292	-0.0603373822	0.0037537121	-0.0284888378	0.0951478348	-0.095352079	0.0684123497	-0.1550352411	-0.0553064355	0.1002287045	-0.0725260981	-0.1762028562	0.1295527033	0.203959034	-0.0184396216	0.0664603392	-0.0732298078	0.0864284199	-0.2075066375	-0.0805610989	-0.0649737987	-0.2005024866	-0.1177293715	-0.0040457657	-0.1662279225	0.0630888451	0.0952491255	-0.0734388156	0.1902160377	0.1344231626	0.1201669405	0.0429861508	-0.2288797248	0.0248797186	0.001934697	-0.0537571586	0.0871436645	0.086283661	-0.0019779822	0.1118537939	0.1778540111	0.0367883341	0.0426578828	-0.0225231695	0.1700614993	0.0216347926	0.1315403703	-0.1894909388	-0.1238565182	0.069508646	0.0588383	0.0978067067	0.0574086549	0.0243635436	-0.208712451	0.0880334685	-0.1333167613	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.052052	-1.810000000000006e-05	0.002709410704	3.276100000000022e-10	-0.0226168	2.7599999999999156e-05	7.617599999999531e-10	0.00051151964224	-0.168325	-0.007808	0.028333305625	6.096486400000015e-05	0.001031	-0.0002071499999999	1.062961e-06	4.291112249999996e-08	0.00102488	-0.00029078	1.0503790144e-06	8.455300840000001e-08	-0.000150496	7.87700000000002e-06	6.204712900000031e-11	2.2649046016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5289.739220253516	-23.861297599589307	27981341.018288277	569.3615231361664	13669.825281570304	-63.1599033192706	186864123.22865865	3989.173387299609	4760.836168842931	-18.79817187401477	22665561.02656304	353.37126580499995	5110.817189510704	9579.527113690196	1.03101	37.402054	0.04989455	0.0255834	-0.1558916629	0.0908315417	0.034753092	-0.0591127583	-0.1186322727	0.1188912762	0.1607642011	-0.0131700176	0.0714156108	-0.0541197022	-0.1276308463	0.1263466039	-0.1309378171	-0.1049220333	-0.0967192861	0.204256831	-0.1113999592	-0.0008074157	-0.0895805664	0.1732283033	0.2263658123	-0.151699981	-0.0609565835	-0.1532886214	0.0333669611	-0.2236644293	0.0820903675	0.1468826658	0.0444120278	-0.0904956197	-0.1394016485	0.0762053368	-0.1779774485	-0.0437183162	0.0970222201	-0.1940133171	0.0594259702	0.0036203631	-0.2322439853	0.1838041807	0.0615604179	0.0798130039	-0.0904503273	-0.0827313192	-0.1530204993	0.0880767818	0.0287940442	0.148899272	0.0020775499	0.1047244169	0.1587093743	-0.1916072877	0.0553503409	-0.0242923086	-0.2925660119	-0.0266133373	0.2760270063	0.1644667032	-0.0099612697	0.1696091811	-0.1256462014	0.0371899832	-0.0992655677	-0.0356411525	-0.105950291	0.0904991235	-0.0188746199	0.1933314189	0.1403742232	0.0093648274	0.0660279292	0.1052942974	-0.1265239094	0.122800881	-0.2314977336	-0.030340051	0.1385795932	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0578635	-0.0058114999999999	0.00334818463225	3.377353224999997e-05	-0.0169576	0.0056592	3.202654464e-05	0.00028756019776	-0.179622	-0.011297	0.032264062884	0.000127622209	0.00117499	0.00014399	1.3806015001000002e-06	2.0733120100000024e-08	0.000996955	-2.7924999999999825e-05	9.93919272025e-07	7.798056249999901e-10	-0.000521118	-0.000370622	1.3736066688400002e-07	2.71563969924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5298.019999251884	8.280778998368078	28069015.91247293	68.57130081981383	13687.486216709756	17.660935139452704	187347278.9326196	311.9086299999553	4774.667664189493	13.831495346561496	22797451.303456742	191.31026352195232	5124.0423402906745	9496.402065658342	1.04778	38.010406	0.09845609	0.0423443	-0.1509836267	0.1430514227	-0.1000915018	0.0249696258	-0.1272635528	0.096873933	0.1432177955	-0.1021960394	0.1783747238	0.0147658237	-0.1706865065	0.0171860468	6.75874e-05	0.0909400169	0.3111553869	0.173900602	-0.187101877	-0.0537670407	-0.2618806831	0.0439813135	-0.2004761691	-0.1431855584	-0.0847040458	0.1337022397	-0.0924286088	0.0513587934	-0.0673101474	-0.0463910574	0.042722211	0.1222527035	0.0646566709	0.2029178465	0.0112281405	-0.0749283751	-0.1728575605	0.0126290087	-0.0080935707	-0.0125149133	0.0350999307	-0.0988678121	-0.1950234539	0.1168442267	-0.126986846	0.1242772263	-0.1816623886	0.0386433871	0.0176426386	-0.0043854273	-0.0138626746	-0.3724278068	0.0859418718	-0.2095773869	0.2151844394	-0.031516473	-0.1376726328	-0.0920170794	-0.2031828384	0.055024297	0.0338509389	-0.1593286819	-0.0215444953	-0.0411835536	0.1619582133	0.1887225646	-0.0307992987	0.0910477542	-0.0857086975	0.0037713953	-0.1226208843	0.0162237084	0.0178989052	-0.1322012645	-0.143028573	0.0635586702	0.1107098234	-0.086434298	-0.1621049971	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0413091	0.0165543999999999	0.00170644174281	0.0002740481593599	0.00829994	0.02525754	0.0006379433268516	6.888900400360001e-05	-0.156221	0.023401	0.024405000841	0.000547606801	0.00153266	0.0003576699999999	2.3490466756e-06	1.279278288999999e-07	0.00118558	0.000188625	1.4055999364000002e-06	3.5579390625e-08	-0.00040255	0.000118568	1.4058370624e-08	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5306.051142970347	8.031143718463682	28154178.73181693	64.49926942661865	13718.1505270151	30.66431030534295	188187653.88184464	940.299926502362	4772.652578784573	-2.0150854049197733	22778212.637779035	4.060569189120686	5123.925951017416	9633.55977596372	1.175	42.625572	0.0651468259999999	0.0408721	-0.1729778057	0.0222523918	0.1358903401	-0.0925153859	-0.14949548	0.1205746982	0.0731752262	-0.0106610512	-0.1163419281	0.0266353178	-0.2068013229	0.043513707	-0.0053266463	0.0553922165	0.0159008054	0.0156454363	0.1052833722	-0.1189298244	-0.0943918055	-0.0776676634	-0.0438475309	0.008930732	-0.0964257934	0.1331561948	0.0278775708	-0.1436523804	-0.0608575285	0.1915008787	-0.3427957478	-0.1201546342	-0.1189613048	-0.0571926812	-0.0892637838	0.1605459088	0.1770742679	0.2139071794	0.0669684759	-0.3262025431	0.179166444	-0.0725372473	-0.050225551	0.1031098306	0.0416765966	-0.1373038645	-0.2024742214	0.0335572773	0.027066757	-0.0540040941	0.0404498838	-0.0304507871	0.0214650174	0.0797991699	0.1691628758	0.0706323467	-0.0050023008	0.0943122487	0.024790683	0.0442028817	0.0541203271	0.1152616994	-0.2030502154	0.0015496215	0.1712221486	-0.3719108346	0.0001693388	0.1591423983	0.1539909935	-0.0713583486	0.0146479141	-0.1297404101	0.1507703269	-0.1669887074	-0.0007725376	-0.3366256852	0.1867182236	-0.0196314019	0.0088804582	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0520475	-0.0107383999999999	0.0027089422562499	0.0001153132345599	-0.000251986	-0.008551926	7.313543830947599e-05	6.3496944196e-08	-0.120603	0.035618	0.014545083609	0.0012686419239999	0.00132789	-0.0002047699999999	1.7632918521e-06	4.193075289999998e-08	0.00118558	0.0	1.4055999364000002e-06	0.0	-0.00040255	0.0	0.0	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5317.443818033727	11.392675063380011	28275208.757945105	129.79304509976075	13699.203716701932	-18.94681031316759	187668182.4717	358.9816210431537	4772.126658901091	-0.5259198834819472	22773192.84859449	0.2765917238416649	5122.800218595541	9544.48783417022	1.230782	44.649174	0.157948786	0.101416	-0.0355754012	0.0431317592	0.0302402119	0.1396130418	-0.0318474803	0.054287979	0.1260385238	-0.1571536345	0.11804859	-0.0320841071	-0.0498125796	0.0231678976	0.1816210692	-0.2007616137	-0.2603111408	0.1880022075	-0.0424676592	0.0105388347	-0.0233791158	-0.264094664	0.0705558402	-0.053823843	0.1996560402	0.1338621772	-0.1112691592	0.1499306042	0.1036066709	-0.1510216488	-0.0327035013	-0.0415733122	0.0735702172	0.0695814946	0.1472310989	0.168290745	-0.1476289141	-0.0090528512	0.238174195	0.0370804666	-0.1573241505	0.1082107512	-0.0452301113	0.0784785337	0.0483583308	0.1640731988	-0.1051671452	0.0105654811	0.0913341628	-0.0115622869	-0.3104439985	0.2779769393	0.1082599137	-0.0822516393	0.0161839704	-0.0489776168	0.0631078167	0.2520812481	-0.0766813576	-0.1616945567	0.0672683975	-0.1751163456	0.1667559601	0.1736421722	0.1239043107	0.0504191897	-0.0826524027	0.0233372288	-0.1141033523	-0.1528478379	-0.0222306439	0.2541825512	0.1420896939	-0.0001200307	0.0513956642	0.0785217151	-0.0731378421	-0.2059789704	0.0636132068	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0520178	2.969999999999362e-05	0.00270585151684	8.82089999999621e-10	0.0189053	0.019157286	0.0003670016068857	0.00035741036809	-0.0358553	0.0847477	0.00128560253809	0.00718217265529	0.000654947	-0.000672943	4.2895557280900003e-07	4.5285228124900005e-07	0.000778241	-0.000407339	6.056590540810001e-07	1.6592506092100005e-07	-0.00040255	0.0	0.0	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5303.491613964276	-13.952204069451	28127023.299389407	194.66399839560503	13677.488499189849	-21.715217512082745	187073691.6454706	471.5506715970651	4775.036983859154	2.910324958063029	22800978.19722273	8.469991361524572	5105.37451423213	9409.51609662462	1.558386	56.533726	0.213041007	0.11033	0.0716792248	-0.0308806018	-0.1242567113	-0.2019853268	0.047114005	-0.0875602297	0.1230125615	0.1705083889	-0.1574116354	0.0836963297	0.0814642262	-0.1068194825	0.0128587296	0.2673121266	-0.0233902588	-0.0216242707	-0.2981994165	0.0274174565	0.0490357392	0.0535383622	0.120859191	0.1591777016	-0.0335509342	-0.0563081857	0.0233572048	0.12948079	-0.1730972248	0.0994951354	0.038094985	-0.2293486412	-0.0494793982	-0.0683726168	0.1462781333	-0.0198924223	-0.0024869667	-0.0478611906	0.1948750165	0.0490986308	0.1735849357	-0.1879493507	0.1470718434	-0.0018126804	-0.192155198	-0.1145362323	0.1108904286	-0.067729595	-0.078242664	-0.172089845	0.1994914113	-0.0366889828	0.0344762546	-0.2570338717	-0.1647198909	-0.0467145252	0.0479267025	-0.0443102241	0.0712807353	-0.1308008924	0.0212528968	-0.0213686959	-0.0797610492	-0.0833371492	-0.1845852131	-0.0855420419	-0.1662521644	0.0034358529	0.0271118923	-0.1747779307	0.0037784006	-0.0286565478	0.0711943129	-0.2547665558	-0.0567563519	0.1246127562	0.1265648738	0.3547446214	0.054554759	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.000235442	0.052253242	5.5432935364000015e-08	0.0027304012995105	0.0188956	-9.700000000001374e-06	9.409000000002666e-11	0.0003570436993599	0.036432	0.0722873	0.001327290624	0.0052254537412899	0.000462976	-0.000191971	2.1434677657600002e-07	3.6852864841000023e-08	-5.55633e-05	-0.0008338043	3.0872803068899995e-09	6.952296106984901e-07	0.00034149	0.00074404	5.535955216000001e-07	1.1661542010000001e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5309.476100937185	5.984486972908599	28190536.46642313	35.81408432891272	13709.542821039706	32.05432184985693	187951564.3619213	1027.4795492542155	4778.347614165275	3.310630306121311	22832605.92179898	10.960273023808886	5113.618767959245	9449.817740617147	1.006262	36.504272	0.0995985735	0.0431881	0.0061318311	-0.0468334407	0.069374875	-0.1381306759	-0.009366662	-0.0087731654	0.0324588767	-0.0011674451	-0.1174185009	-0.0246820635	0.052057626	0.0214194644	-0.024212221	-0.1501580233	0.0299184639	-0.1670749171	-0.1020029966	0.08879217	0.0169061853	-0.1643626266	-0.1509590815	0.0482656146	-0.0917544461	0.0297227432	0.4183100945	0.0305086758	0.0381025085	0.0500234076	0.1487322289	0.0224448866	-0.0208837391	0.1766632389	-0.0554057444	-0.1201246155	-0.0132574752	-0.0721780301	-0.172596172	0.0654782063	0.0712364006	0.041741328	-0.0120042332	0.0560839864	0.011096884	-0.2580395852	0.0368930082	0.0044417607	-0.0247356131	0.0617954176	0.0024172082	0.0107232176	-0.2643170843	-0.0696929742	-0.0788264264	-0.1275241372	0.160140891	0.0205859155	-0.1929626561	0.153736889	-0.094829038	0.2484718135	0.0048680651	0.0834048289	0.090283776	0.1964958343	-0.1556993143	0.1303098896	-0.0200702573	0.0668634903	-0.0336332114	-0.1224977813	-0.1996466438	0.0520831018	-0.045691776	-0.0008903818	-0.1108402083	0.0960396982	-0.0310762564	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0066632	0.006427758	4.439823424e-05	4.131607290656401e-05	0.00203297	-0.01686263	0.0002843482905169	4.132967020899999e-06	0.00613301	-0.0302989899999999	3.7613811660100005e-05	0.00091802879502	5.55387e-05	-0.0004074372999999	3.0845471976899997e-09	1.6600515343128997e-07	0.000107197	0.0001627603	1.1491196809e-08	2.649091525609e-08	-8.496309999999998e-06	-0.00034998631	1.224904171874161e-07	7.218728361609994e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5329.60286135852	20.126760421335348	28404666.659800928	405.0864850578311	13711.620125064686	2.077304024980549	188008526.4540789	4.31519201220039	4784.83422371649	6.486609551214315	22894638.548448585	42.07610346990477	5117.65300991003	9555.235015996985	1.294951	46.977074	0.0985133295	0.0474147	-0.0036322142	-0.0019806955	-0.0845273523	0.0750401386	-0.0189904763	-0.0160746151	-0.0602667193	0.0596128702	-0.0234577656	0.0248321829	-0.0415870379	0.0207323367	-0.1101187752	0.0737443279	0.1124335469	-0.1343152195	0.0773137766	-0.0770550175	0.0573591109	0.3180850449	0.057606957	-0.0055988039	0.1168988956	0.0593663409	-0.0337430334	0.0424076751	0.0968325839	-0.0941308716	0.1624841887	0.0336701249	0.0548405715	-0.031252574	-0.161809506	0.0408503548	0.0833124331	-0.0379669253	-0.0171469352	-0.0369310151	-0.0370275811	0.1637131306	0.066939178	0.0465714002	0.2867527275	0.1195605191	-0.0018287815	0.0090560191	-0.0762812418	0.0387320387	0.149763256	-0.1291227082	-0.0869249814	0.1083708173	-0.0084528797	0.1459036145	-0.0641034174	-0.2451631056	0.1356819159	-0.098628449	0.1673642238	-0.0631971835	0.1147430577	0.081754793	-0.102796594	0.1159607809	0.0016595446	-0.077436288	0.0630755708	0.1494786774	0.1018565638	0.0085800463	-0.0442265805	0.1637463294	0.1148410236	-0.1350339698	-0.004601734	-0.2433487818	0.1571502175	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0133586	-0.0200218	0.00017845219396	0.0004008724752399	-0.0082758	-0.01030877	0.0001062707389129	6.848886564e-05	-0.0228791	-0.02901211	0.00052345321681	0.0008417025266521	0.000412785	0.0003572462999999	1.70391456225e-07	1.2762491886368998e-07	0.000238597	0.0001314	5.692852840900001e-08	1.7265959999999998e-08	-0.000303263	-0.00029476669	8.688740153355611e-08	9.196844716900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
